Step,Phase,Loss,MAE_norm,MAE_Watts,RMSE,R2,P95_Error_pct,MAPE,MaxErr
1875,VALID,0.007795940065989271,0.053236305713653564,0.17453989386558533,0.070842444896698,0.9405629634857178,23.59554100036621,8.017861098051071,0.8717173337936401
1900,TRAIN,0.01117040030658245,0.07212038338184357,0.2269788682460785,0.08897597342729568,0.9196163415908813,29.694887161254883,11.643867194652557,0.6298973560333252
2000,TRAIN,0.00807037390768528,0.05326911434531212,0.1697530448436737,0.07407377660274506,0.9170604944229126,23.72369956970215,7.652159035205841,0.6050958633422852
2000,VALID,0.007693703708355315,0.05300101637840271,0.17389079928398132,0.06972793489694595,0.9424183964729309,23.113285064697266,8.035625517368317,0.835192084312439
2100,TRAIN,0.007344943005591631,0.05011148005723953,0.16308127343654633,0.06831976026296616,0.9406101107597351,20.58232879638672,7.504439353942871,0.6148991584777832
2125,VALID,0.007522606989368796,0.051393553614616394,0.1675366908311844,0.06956957280635834,0.9426796436309814,23.26276969909668,7.639935612678528,0.8801310062408447
2200,TRAIN,0.009666875936090946,0.06156124919652939,0.1891016960144043,0.08379440754652023,0.8912142515182495,25.255701065063477,8.83895456790924,0.6204006671905518
2250,VALID,0.00738497928250581,0.05074871703982353,0.1658848077058792,0.06843939423561096,0.9445269107818604,22.529287338256836,7.551325112581253,0.8734827041625977
2300,TRAIN,0.007523304782807827,0.0518663115799427,0.1699814647436142,0.06836187839508057,0.9476538896560669,24.299793243408203,7.8786298632621765,0.6709816455841064
2375,VALID,0.007275477997609414,0.05050937458872795,0.1654125452041626,0.06720609217882156,0.9465081691741943,22.044906616210938,7.5914084911346436,0.8272581100463867
2400,TRAIN,0.006832544691860676,0.047937143594026566,0.15715081989765167,0.0638565644621849,0.9579131603240967,20.748435974121094,7.273789495229721,0.6417591571807861
2500,TRAIN,0.007791341748088598,0.05266086757183075,0.1641976237297058,0.07106693834066391,0.9239246249198914,24.830354690551758,8.055900037288666,0.8504247665405273
2500,VALID,0.007309659806196578,0.05091056972742081,0.16774199903011322,0.06714644283056259,0.9466030597686768,22.38551139831543,7.709083706140518,0.7950515747070312
2600,TRAIN,0.00789102166891098,0.05425693839788437,0.17881792783737183,0.07021862268447876,0.9444571137428284,20.97693634033203,8.369490504264832,0.5513324737548828
2625,VALID,0.007197423386969604,0.05033207684755325,0.16589508950710297,0.06639505922794342,0.9477914571762085,21.920734405517578,7.634429633617401,0.8098989725112915
2700,TRAIN,0.007249640766531229,0.0500485822558403,0.1602855920791626,0.06700421869754791,0.9485610127449036,18.563867568969727,7.476802170276642,0.6795692443847656
2750,VALID,0.007238368096295744,0.050730038434267044,0.16798771917819977,0.06648464500904083,0.9476504325866699,22.07146644592285,7.739580422639847,0.8007919788360596
2800,TRAIN,0.005891437642276287,0.04309834912419319,0.14011719822883606,0.056242384016513824,0.9645147323608398,17.67135238647461,6.673566997051239,0.5610184669494629
2875,VALID,0.006998965764068998,0.04916613921523094,0.16202305257320404,0.06511212885379791,0.9497895836830139,21.52201271057129,7.434041798114777,0.7836767435073853
2900,TRAIN,0.007656669244170189,0.053752683103084564,0.17713043093681335,0.06754851341247559,0.9475801587104797,20.94513702392578,8.176709711551666,0.6918783187866211
3000,TRAIN,0.009450571611523628,0.06208961457014084,0.19107097387313843,0.0805184468626976,0.9184321165084839,27.04841423034668,9.734004735946655,0.5384691953659058
3000,VALID,0.007013772919890471,0.04941810667514801,0.16269922256469727,0.06499417126178741,0.9499713182449341,21.552400588989258,7.528764754533768,0.7504527568817139
3100,TRAIN,0.007792018353939056,0.05374728888273239,0.1655508428812027,0.06953113526105881,0.941340982913971,26.083465576171875,8.515071868896484,0.5446946620941162
3125,VALID,0.00695547902432736,0.04889055714011192,0.16176395118236542,0.06491917371749878,0.9500867128372192,21.009206771850586,7.367296516895294,0.8202096223831177
3200,TRAIN,0.0077782850712537766,0.05108723044395447,0.1711658388376236,0.07306931167840958,0.9432569742202759,21.07676887512207,7.39934965968132,0.911752462387085
3250,VALID,0.006901162807480432,0.04852190241217613,0.15952733159065247,0.06454775482416153,0.9506561756134033,20.98246192932129,7.239715754985809,0.8112411499023438
3300,TRAIN,0.006940034683793783,0.048880480229854584,0.15896011888980865,0.06406226009130478,0.9535425901412964,21.834461212158203,7.576386630535126,0.5399322509765625
3375,VALID,0.006856851221527904,0.04821629077196121,0.15885013341903687,0.0644223690032959,0.9508477449417114,20.677804946899414,7.16390386223793,0.8321409225463867
3400,TRAIN,0.00607771473005414,0.04335787147283554,0.14035972952842712,0.05902419239282608,0.9602845907211304,21.50316047668457,6.620588898658752,0.4668099880218506
3500,TRAIN,0.007462834473699331,0.051393114030361176,0.16634464263916016,0.0681692510843277,0.9475187063217163,22.96738052368164,7.908298820257187,0.5638267993927002
3500,VALID,0.006911062126164325,0.04901081323623657,0.16239649057388306,0.06413424015045166,0.9512864351272583,21.58265495300293,7.536198943853378,0.7205300331115723
3600,TRAIN,0.005674655083566904,0.04155167192220688,0.13659758865833282,0.05512690544128418,0.9702447056770325,15.45218276977539,6.363257020711899,0.6020095348358154
3625,VALID,0.006802401156164706,0.048304490745067596,0.1601405292749405,0.06343437731266022,0.952343761920929,21.1434268951416,7.3693424463272095,0.763035774230957
3700,TRAIN,0.007510463707149029,0.05253729224205017,0.18078546226024628,0.06718235462903976,0.9477412700653076,18.882675170898438,7.526567578315735,0.7633967399597168
3750,VALID,0.0066999051050515845,0.04760216549038887,0.1574448049068451,0.06297674030065536,0.9530289173126221,20.371152877807617,7.194394618272781,0.765823483467102
3800,TRAIN,0.005670377053320408,0.041331760585308075,0.14129117131233215,0.0554472915828228,0.961794376373291,16.320680618286133,6.07745423913002,0.6179299354553223
3875,VALID,0.0068022112536709756,0.048324476927518845,0.16048255562782288,0.0633610412478447,0.9524539113044739,20.991588592529297,7.36105889081955,0.7531118392944336
3900,TRAIN,0.006071113515645266,0.0445125512778759,0.15039707720279694,0.05691850930452347,0.9613887667655945,17.81968116760254,6.492584943771362,0.4104965925216675
4000,TRAIN,0.007288982160389423,0.049021147191524506,0.14594747126102448,0.06909222155809402,0.9356766939163208,18.75174331665039,7.5354307889938354,0.8962962627410889
4000,VALID,0.0066576839599292725,0.04729459434747696,0.15629495680332184,0.06283266097307205,0.953243613243103,19.795120239257812,7.046741247177124,0.8276581764221191
4100,TRAIN,0.00589701859280467,0.04433522745966911,0.14064715802669525,0.05410167574882507,0.9646043181419373,17.321199417114258,6.8703219294548035,0.3766942024230957
4125,VALID,0.006859241082565859,0.04885292425751686,0.16225415468215942,0.06360173225402832,0.9520919919013977,21.22451400756836,7.492850720882416,0.7320122718811035
4200,TRAIN,0.007022562436759472,0.04665188491344452,0.14957769215106964,0.06866402179002762,0.9422745108604431,23.931034088134766,7.374788820743561,0.6471555233001709
4250,VALID,0.007159869070164859,0.050687868148088455,0.17056593298912048,0.06526392698287964,0.9495551586151123,21.429367065429688,7.792940735816956,0.7724368572235107
4300,TRAIN,0.007497258950024843,0.053335655480623245,0.17075443267822266,0.06578287482261658,0.9468498826026917,22.297813415527344,8.351950347423553,0.5526251792907715
4375,VALID,0.006576866580871865,0.04715673625469208,0.15607813000679016,0.06184164434671402,0.9547068476676941,20.571468353271484,7.185830175876617,0.7560501098632812
4400,TRAIN,0.008402771316468716,0.05576898157596588,0.18568721413612366,0.0751781016588211,0.9383323788642883,23.77277374267578,7.964804768562317,0.6436648368835449
4500,TRAIN,0.007556158117949963,0.05350536108016968,0.17732127010822296,0.06641719490289688,0.9468865394592285,21.0177001953125,8.240953832864761,0.6309657096862793
4500,VALID,0.006604209687793627,0.047179803252220154,0.1568523347377777,0.06207128241658211,0.9543699026107788,20.03830909729004,7.126642018556595,0.7618327140808105
4600,TRAIN,0.007133166305720806,0.049316875636577606,0.1595001220703125,0.06635478138923645,0.9438470005989075,20.8415584564209,7.246541976928711,0.8474950790405273
4625,VALID,0.0065304644231218845,0.04678307846188545,0.15537907183170319,0.06156633794307709,0.9551092386245728,19.944366455078125,7.078858464956284,0.7356433868408203
4700,TRAIN,0.007307809311896563,0.05021536722779274,0.16290877759456635,0.06762059777975082,0.9488138556480408,16.288684844970703,7.383070141077042,0.812143087387085
4750,VALID,0.006485149628133513,0.04650016874074936,0.15419526398181915,0.061324238777160645,0.9554616212844849,19.607215881347656,7.012490928173065,0.7567768096923828
4800,TRAIN,0.004821009002625942,0.03701552003622055,0.11851655691862106,0.04731716215610504,0.9670477509498596,13.429591178894043,5.589999631047249,0.3870046138763428
4875,VALID,0.006459148396970704,0.04634973406791687,0.15388187766075134,0.06115066632628441,0.9557133913040161,19.347328186035156,6.967452168464661,0.8327221870422363
4900,TRAIN,0.00523483706638217,0.0389753133058548,0.12726342678070068,0.0517166405916214,0.9705765247344971,14.801819801330566,5.8650098741054535,0.6447372436523438
5000,TRAIN,0.005666270852088928,0.040516484528779984,0.13295398652553558,0.05682643875479698,0.9649133682250977,18.274911880493164,6.393098831176758,0.7729601860046387
5000,VALID,0.006499920738860965,0.04669949412345886,0.15525586903095245,0.061248257756233215,0.9555718898773193,19.753664016723633,7.096414268016815,0.7384977340698242
5100,TRAIN,0.007288424298167229,0.05183997005224228,0.174721822142601,0.06487568467855453,0.9560143947601318,19.8687744140625,7.84393697977066,0.6362733840942383
5125,VALID,0.006456216593505815,0.046397607773542404,0.15400123596191406,0.0609474778175354,0.956007182598114,19.73808479309082,6.995325535535812,0.777069091796875
5200,TRAIN,0.006883940659463406,0.047697532922029495,0.15925347805023193,0.06502595543861389,0.9514154195785522,20.678668975830078,7.431367039680481,0.6017265319824219
5250,VALID,0.006546881078975275,0.047056399285793304,0.156400665640831,0.061440952122211456,0.9552919268608093,20.283161163330078,7.224443554878235,0.7542614936828613
5300,TRAIN,0.008553693071007729,0.05920669808983803,0.19751299917697906,0.07256753742694855,0.9469960331916809,18.823688507080078,9.108701348304749,0.5707142353057861
5375,VALID,0.006505967496195808,0.046807605773210526,0.15549546480178833,0.06117992475628853,0.955670952796936,19.87530517578125,7.170239835977554,0.7172226905822754
5400,TRAIN,0.008721072226762772,0.05665108561515808,0.1869502067565918,0.07817882299423218,0.9362470507621765,22.144628524780273,8.338697254657745,0.8512742519378662
5500,TRAIN,0.009050609543919563,0.05794499069452286,0.18860873579978943,0.08069834113121033,0.9320021867752075,28.001617431640625,9.159743040800095,0.6859359741210938
5500,VALID,0.0064287532441085204,0.04627109318971634,0.1534769982099533,0.06069193035364151,0.9563753008842468,19.760398864746094,6.995941698551178,0.8405423164367676
5600,TRAIN,0.007302421145141125,0.05069241672754288,0.1628018319606781,0.0668308213353157,0.9513089656829834,19.66301155090332,7.83441886305809,0.7349667549133301
5625,VALID,0.006395879274350591,0.04606577381491661,0.15274524688720703,0.0605284757912159,0.9566099643707275,19.54148292541504,6.965332478284836,0.8408737182617188
5700,TRAIN,0.0065848128870129585,0.04697141796350479,0.14552554488182068,0.061443816870450974,0.9609450101852417,21.653335571289062,7.698525488376617,0.48000025749206543
5750,VALID,0.006542588176671416,0.046795960515737534,0.15455032885074615,0.061918649822473526,0.9545940160751343,19.384361267089844,6.9521985948085785,0.7796220779418945
5800,TRAIN,0.008972646668553352,0.06057380884885788,0.19347341358661652,0.07635791599750519,0.9251616597175598,23.035982131958008,9.16551649570465,0.5302152633666992
5875,VALID,0.006433640926843509,0.046404849737882614,0.15380115807056427,0.06071552634239197,0.9563413858413696,20.22319221496582,7.139679789543152,0.770775318145752
5900,TRAIN,0.005958915688097477,0.04356252774596214,0.1446857750415802,0.05661559849977493,0.9656606316566467,18.966594696044922,6.606590747833252,0.4761536121368408
6000,TRAIN,0.007788163144141436,0.053840331733226776,0.1719113290309906,0.06934162229299545,0.9410265684127808,22.667705535888672,8.09127762913704,0.6386847496032715
6000,VALID,0.006373516138410196,0.045880213379859924,0.15248997509479523,0.06049072742462158,0.9566640853881836,19.29164695739746,6.897041946649551,0.7358793020248413
6100,TRAIN,0.007321687415242195,0.05230028182268143,0.17400099337100983,0.06467857211828232,0.9486796855926514,17.800819396972656,7.9148635268211365,0.47437477111816406
6125,VALID,0.006413783965399489,0.04625952988862991,0.15432478487491608,0.060523584485054016,0.956616997718811,19.55681610107422,7.040760666131973,0.7240796089172363
6200,TRAIN,0.008124924264848232,0.057894639670848846,0.1780177801847458,0.0683441311120987,0.9444876313209534,20.746389389038086,9.092743694782257,0.41657447814941406
6250,VALID,0.006454503949498758,0.04655471816658974,0.1550321877002716,0.060748644173145294,0.9562937617301941,19.984397888183594,7.096725702285767,0.7088372707366943
