Step,Phase,Loss,MAE_norm,MAE_Watts,RMSE,R2,P95_Error_pct,MAPE,MaxErr,lambda3,lambda4
100,TRAIN,0.25374093651771545,0.18017925322055817,0.5992742776870728,0.2104351818561554,0.5077817440032959,53.5980224609375,27.355650067329407,2.185690402984619,0.3,0.2
125,VALID,0.025760251854080707,0.12329146265983582,0.41668304800987244,0.16475313901901245,0.678532063961029,57.3187255859375,19.424158334732056,2.39908504486084,0.3,0.2
200,TRAIN,0.14922133088111877,0.06908287107944489,0.21959450840950012,0.10265503078699112,0.8822932839393616,27.537466049194336,9.883278608322144,1.1954357624053955,0.3,0.2
250,VALID,0.013327053078683093,0.07474115490913391,0.23257218301296234,0.10897083580493927,0.8593658208847046,38.221046447753906,11.356709897518158,1.318705677986145,0.3,0.2
300,TRAIN,0.09202497452497482,0.07489436864852905,0.2123478651046753,0.1204637959599495,0.8292999863624573,36.89649200439453,10.807164013385773,1.1285604238510132,0.3,0.2
375,VALID,0.011487510084407404,0.0690639540553093,0.21748581528663635,0.09641599655151367,0.889904797077179,33.35549545288086,10.73753535747528,1.184322714805603,0.3,0.2
400,TRAIN,0.03319916874170303,0.06879853457212448,0.22057007253170013,0.10160108655691147,0.8761371970176697,30.370655059814453,10.552307963371277,1.1200717687606812,0.3,0.2
500,TRAIN,-0.021449528634548187,0.05932778865098953,0.1950567364692688,0.07881122082471848,0.9364611506462097,28.196168899536133,8.993836492300034,0.745337963104248,0.3,0.2
500,VALID,0.01047433417988941,0.06488097459077835,0.20558853447437286,0.09000588953495026,0.9040572643280029,30.391357421875,9.890857338905334,1.0349581241607666,0.3,0.2
600,TRAIN,-0.06243624538183212,0.07497051358222961,0.22840680181980133,0.10135899484157562,0.8933289647102356,44.029720306396484,12.43785098195076,0.8053305149078369,0.3,0.2
625,VALID,0.009949535102350637,0.062420427799224854,0.1983984410762787,0.08677323907613754,0.910825252532959,29.84274673461914,9.338775277137756,1.0529234409332275,0.3,0.2
700,TRAIN,-0.11265238374471664,0.05252591520547867,0.1717982292175293,0.06760384142398834,0.9535686373710632,25.620397567749023,8.2598477602005,0.47978806495666504,0.3,0.2
750,VALID,0.009897570897010155,0.06209241598844528,0.19896936416625977,0.08649352937936783,0.911399245262146,29.79625701904297,9.08646360039711,1.0448334217071533,0.3,0.2
800,TRAIN,-0.1492542028427124,0.06434768438339233,0.19853079319000244,0.086119145154953,0.895148515701294,30.526351928710938,9.77749228477478,0.7274963855743408,0.3,0.2
875,VALID,0.009577392585924827,0.06116616725921631,0.19680611789226532,0.08394169062376022,0.9165500998497009,28.35796546936035,9.003665298223495,1.0265650749206543,0.3,0.2
900,TRAIN,-0.1755909025669098,0.06728130578994751,0.19943955540657043,0.09639843553304672,0.89558345079422,34.47384262084961,10.596340894699097,0.8574779033660889,0.3,0.2
1000,TRAIN,-0.15915456414222717,0.13827469944953918,0.4242292046546936,0.15119409561157227,0.7247138619422913,50.73560333251953,24.3795245885849,0.9718817472457886,0.3,0.2
1000,VALID,0.010221438016742468,0.06700477749109268,0.21285058557987213,0.0845433697104454,0.915349543094635,27.939538955688477,10.693242400884628,0.8940701484680176,0.3,0.2
1100,TRAIN,-0.23077601194381714,0.06499353051185608,0.2145826518535614,0.08315367996692657,0.9199632406234741,25.453813552856445,9.5463365316391,0.6929916143417358,0.3,0.2
1125,VALID,0.008991425536805764,0.05973299592733383,0.189584881067276,0.07863146811723709,0.9267743825912476,26.24425506591797,9.197834134101868,0.9534908533096313,0.3,0.2
1200,TRAIN,-0.2510504126548767,0.05816182494163513,0.1997208446264267,0.08469686657190323,0.9139524698257446,26.650236129760742,8.096536248922348,0.7485752105712891,0.3,0.2
1250,VALID,0.008791442334768362,0.05844710022211075,0.18621906638145447,0.07757571339607239,0.9287275075912476,26.006988525390625,8.914332091808319,0.9640148878097534,0.3,0.2
