Step,Loss,MAE,RMSE,R2,95th_Pct_Error,GradNorm
100,1.471655011177063,0.9249188899993896,1.092785120010376,0.09369456768035889,152.10450744628906,"tensor(171972.5312, device='cuda:0')"
200,0.9045194387435913,0.6674771308898926,0.8392117023468018,0.11175262928009033,181.19334411621094,"tensor(102304.8281, device='cuda:0')"
300,0.7851503491401672,0.6732059717178345,0.7636678218841553,0.16900122165679932,159.1126708984375,"tensor(104354.8594, device='cuda:0')"
400,0.6984966397285461,0.5889489054679871,0.7223655581474304,0.23363637924194336,111.44117736816406,"tensor(70035.0781, device='cuda:0')"
500,0.9368943572044373,0.7134881019592285,0.8502046465873718,0.24869519472122192,106.22311401367188,"tensor(95135.4922, device='cuda:0')"
600,0.7158902883529663,0.637162446975708,0.72439044713974,0.30258703231811523,101.0011215209961,"tensor(104286.5312, device='cuda:0')"
700,0.8095420002937317,0.6724275350570679,0.7796241044998169,0.3939913511276245,146.28924560546875,"tensor(100617.1406, device='cuda:0')"
800,0.6672247648239136,0.5661532878875732,0.7052508592605591,0.509680986404419,268.2127685546875,"tensor(107110.9297, device='cuda:0')"
900,0.5157949328422546,0.48301219940185547,0.6090084314346313,0.5914399027824402,191.8775177001953,"tensor(91229.1797, device='cuda:0')"
1000,0.32685238122940063,0.3683440089225769,0.4651334881782532,0.7748672366142273,116.20610809326172,"tensor(113801.7031, device='cuda:0')"
1100,0.2211601436138153,0.2797570526599884,0.3704497516155243,0.8532758355140686,131.7405242919922,"tensor(68345.2812, device='cuda:0')"
1200,0.18305766582489014,0.23991724848747253,0.33329036831855774,0.8927900195121765,293.06103515625,"tensor(55708.6875, device='cuda:0')"
1300,0.17827335000038147,0.2406565397977829,0.32569369673728943,0.9127606153488159,117.64712524414062,"tensor(17124.9766, device='cuda:0')"
1400,0.10227566957473755,0.17544858157634735,0.2228028029203415,0.9545720219612122,113.4654769897461,"tensor(29421.7207, device='cuda:0')"
1500,0.11573688685894012,0.18252715468406677,0.24693873524665833,0.939956784248352,70.60031127929688,"tensor(128302.2031, device='cuda:0')"
1600,0.12358713150024414,0.18515589833259583,0.26084545254707336,0.9452522397041321,170.64781188964844,"tensor(96652.3047, device='cuda:0')"
1700,0.08882259577512741,0.1541188657283783,0.20636601746082306,0.9470641613006592,169.40541076660156,"tensor(50547.7422, device='cuda:0')"
1800,0.11248886585235596,0.17169570922851562,0.24694159626960754,0.922170102596283,247.29139709472656,"tensor(61672.9766, device='cuda:0')"
1900,0.06408275663852692,0.12184171378612518,0.1659224033355713,0.9757479429244995,47.42325973510742,"tensor(49627.7734, device='cuda:0')"
2000,0.1113186925649643,0.17664775252342224,0.24150437116622925,0.9405952095985413,180.3727569580078,"tensor(70735.9766, device='cuda:0')"
2100,0.11105458438396454,0.16290849447250366,0.2493632584810257,0.9301031827926636,195.013671875,"tensor(46983.0195, device='cuda:0')"
2200,0.07891799509525299,0.1458754986524582,0.1874975711107254,0.9679252505302429,161.04888916015625,"tensor(170904.0938, device='cuda:0')"
2300,0.08292565494775772,0.13428106904029846,0.20649778842926025,0.9502348303794861,122.34290313720703,"tensor(123680.4844, device='cuda:0')"
2400,0.09641572833061218,0.15228334069252014,0.22523480653762817,0.949061930179596,60.79669952392578,"tensor(83110.5000, device='cuda:0')"
2500,0.06925489008426666,0.1252395212650299,0.17799727618694305,0.9565781950950623,66.84599304199219,"tensor(73329.5781, device='cuda:0')"
2600,0.056638702750205994,0.10812243074178696,0.15556982159614563,0.9754719138145447,84.73219299316406,"tensor(51417.6289, device='cuda:0')"
2700,0.1365342140197754,0.19258272647857666,0.28064101934432983,0.9040154218673706,668.2225341796875,"tensor(270836.9375, device='cuda:0')"
2800,0.06611544638872147,0.12970378994941711,0.16493728756904602,0.9678444862365723,321.0022277832031,"tensor(225935.4688, device='cuda:0')"
2900,0.07506981492042542,0.12765108048915863,0.19176675379276276,0.9595732688903809,150.1082305908203,"tensor(31822.0332, device='cuda:0')"
3000,0.07070766389369965,0.12331505864858627,0.18361137807369232,0.9714205265045166,114.36280822753906,"tensor(104424.6641, device='cuda:0')"
3100,0.07632774859666824,0.13908134400844574,0.18601973354816437,0.964661717414856,130.5373992919922,"tensor(196769.5312, device='cuda:0')"
3200,0.047268182039260864,0.09649239480495453,0.13535308837890625,0.9839513301849365,82.93891143798828,"tensor(54098.9922, device='cuda:0')"
3300,0.06798458099365234,0.1203325018286705,0.17856325209140778,0.9680957794189453,88.2221908569336,"tensor(88817.2109, device='cuda:0')"
3400,0.09991663694381714,0.15114805102348328,0.2336069941520691,0.9340142607688904,114.41260528564453,"tensor(317323.3125, device='cuda:0')"
3500,0.08868059515953064,0.14533987641334534,0.21231728792190552,0.936485767364502,174.7222442626953,"tensor(64686.1641, device='cuda:0')"
3600,0.06636077165603638,0.11477633565664291,0.17868371307849884,0.9631247520446777,338.00665283203125,"tensor(42558.2695, device='cuda:0')"
3700,0.09210953861474991,0.144041046500206,0.22112716734409332,0.9495737552642822,100.3739242553711,"tensor(51657.0234, device='cuda:0')"
3800,0.04647916927933693,0.09867861121892929,0.1299060583114624,0.9861194491386414,55.920928955078125,"tensor(91896.0078, device='cuda:0')"
3900,0.081952765583992,0.12839241325855255,0.20841073989868164,0.9485379457473755,142.994873046875,"tensor(70215.5859, device='cuda:0')"
4000,0.05807587876915932,0.11059223115444183,0.15779165923595428,0.9767405390739441,168.02523803710938,"tensor(17424.7754, device='cuda:0')"
4100,0.0797029510140419,0.15216249227523804,0.18453779816627502,0.9721901416778564,115.87727355957031,"tensor(91590.0391, device='cuda:0')"
4200,0.050673674792051315,0.10899876803159714,0.13406729698181152,0.9811390042304993,143.39540100097656,"tensor(41051.5430, device='cuda:0')"
4300,0.08452500402927399,0.14111874997615814,0.20540054142475128,0.9600235819816589,65.73558807373047,"tensor(19604.1113, device='cuda:0')"
4400,0.09908290207386017,0.15003110468387604,0.23253723978996277,0.9496921300888062,188.44357299804688,"tensor(49350.5273, device='cuda:0')"
4500,0.09422977268695831,0.1449183225631714,0.22528710961341858,0.9346207976341248,164.5125274658203,"tensor(35322.4375, device='cuda:0')"
4600,0.07028283923864365,0.139960378408432,0.16821035742759705,0.9755613803863525,157.12744140625,"tensor(149713.2500, device='cuda:0')"
4700,0.081684410572052,0.12841010093688965,0.20775316655635834,0.9521660804748535,170.49911499023438,"tensor(33086.6602, device='cuda:0')"
4800,0.08490674197673798,0.14040669798851013,0.20684471726417542,0.9560732245445251,195.7660675048828,"tensor(25712.2246, device='cuda:0')"
4900,0.10475468635559082,0.1519138067960739,0.24327051639556885,0.9317243099212646,256.7960510253906,"tensor(152505.5312, device='cuda:0')"
5000,0.08203452825546265,0.13986831903457642,0.20018498599529266,0.948877215385437,181.34658813476562,"tensor(16973.7773, device='cuda:0')"
5100,0.05950231850147247,0.10984252393245697,0.1629403531551361,0.9720788598060608,133.93556213378906,"tensor(43849.3828, device='cuda:0')"
5200,0.056024011224508286,0.10405378043651581,0.15750515460968018,0.9738604426383972,102.51294708251953,"tensor(25179.4531, device='cuda:0')"
5300,0.053455766290426254,0.10750406980514526,0.1456177979707718,0.9773799180984497,77.6932144165039,"tensor(88526.4141, device='cuda:0')"
5400,0.09576612710952759,0.1440853476524353,0.22921720147132874,0.9512780904769897,150.7659912109375,"tensor(43771.5078, device='cuda:0')"
5500,0.08396275341510773,0.14055423438549042,0.2044418752193451,0.952448308467865,120.19743347167969,"tensor(47780.7461, device='cuda:0')"
5600,0.05397225171327591,0.10203411430120468,0.15284638106822968,0.977043628692627,88.68054962158203,"tensor(145844.1406, device='cuda:0')"
5700,0.03835994005203247,0.08507385849952698,0.11330393701791763,0.985286295413971,33.937408447265625,"tensor(93317.0234, device='cuda:0')"
5800,0.05266788974404335,0.11033078283071518,0.1398880034685135,0.9795723557472229,299.4336853027344,"tensor(53570.0078, device='cuda:0')"
5900,0.047824859619140625,0.09981940686702728,0.1337125152349472,0.9804897308349609,102.02301025390625,"tensor(185241.3750, device='cuda:0')"
6000,0.05072297528386116,0.10347871482372284,0.14028313755989075,0.9802350997924805,137.91836547851562,"tensor(193150.5625, device='cuda:0')"
6100,0.08004644513130188,0.13658249378204346,0.19766561686992645,0.963237464427948,201.4141387939453,"tensor(120178.2500, device='cuda:0')"
6200,0.06014556437730789,0.11306801438331604,0.16194182634353638,0.9756720662117004,110.07838439941406,"tensor(85442.1484, device='cuda:0')"
6300,0.08973122388124466,0.13075922429561615,0.2247297316789627,0.9529508352279663,130.90452575683594,"tensor(258112.8438, device='cuda:0')"
6400,0.0902952253818512,0.14342448115348816,0.21741177141666412,0.9572486281394958,129.11822509765625,"tensor(159421.8281, device='cuda:0')"
6500,0.07751472294330597,0.12368609011173248,0.20101962983608246,0.9533317685127258,90.63301849365234,"tensor(66129.2109, device='cuda:0')"
6600,0.07138325273990631,0.13175413012504578,0.17848534882068634,0.9632797241210938,105.74456024169922,"tensor(62019.2500, device='cuda:0')"
6700,0.05638952553272247,0.11001580953598022,0.15292082726955414,0.9748262763023376,192.7494354248047,"tensor(155169.6250, device='cuda:0')"
6800,0.07664179056882858,0.1334863305091858,0.19130051136016846,0.9678611755371094,147.71334838867188,"tensor(232608.0781, device='cuda:0')"
6900,0.08535072207450867,0.13147656619548798,0.21426093578338623,0.959567666053772,107.42449951171875,"tensor(112623.7188, device='cuda:0')"
7000,0.07672834396362305,0.13059864938259125,0.1937749832868576,0.9634066820144653,139.89517211914062,"tensor(129124.5469, device='cuda:0')"
7100,0.04744688794016838,0.09730421006679535,0.13511337339878082,0.9850042462348938,41.48183059692383,"tensor(100659.8984, device='cuda:0')"
7200,0.06482257694005966,0.11276321858167648,0.17605002224445343,0.9693897366523743,35.42396545410156,"tensor(89226.8125, device='cuda:0')"
7300,0.09213676303625107,0.15812227129936218,0.21142393350601196,0.9413997530937195,371.12152099609375,"tensor(98214.7734, device='cuda:0')"
7400,0.06434880197048187,0.1153983473777771,0.17242184281349182,0.9684028029441833,56.30905532836914,"tensor(203978.2656, device='cuda:0')"
7500,0.0492018386721611,0.10045620799064636,0.13807597756385803,0.976249098777771,363.42205810546875,"tensor(360462.7812, device='cuda:0')"
7600,0.07365959882736206,0.11965247243642807,0.19432926177978516,0.9576644897460938,111.60135650634766,"tensor(308243.7500, device='cuda:0')"
7700,0.06168680638074875,0.10943770408630371,0.1698690503835678,0.9634761214256287,179.77786254882812,"tensor(178664.0625, device='cuda:0')"
7800,0.07734829187393188,0.13977652788162231,0.18818962574005127,0.9526869058609009,81.52080535888672,"tensor(218502.5938, device='cuda:0')"
7900,0.06474368274211884,0.1305156946182251,0.15996554493904114,0.9770054817199707,132.61814880371094,"tensor(144126.3125, device='cuda:0')"
8000,0.04653017222881317,0.10019554942846298,0.12834136188030243,0.9868784546852112,169.3771209716797,"tensor(176520.5156, device='cuda:0')"
8100,0.07915138453245163,0.1345730870962143,0.19692499935626984,0.9602570533752441,129.50112915039062,"tensor(83250., device='cuda:0')"
8200,0.07543179392814636,0.11648034304380417,0.20121552050113678,0.9290812015533447,306.6317443847656,"tensor(143018.6094, device='cuda:0')"
8300,0.05599711090326309,0.09909801185131073,0.16207313537597656,0.9757153391838074,224.62071228027344,"tensor(44251.9844, device='cuda:0')"
8400,0.0876968502998352,0.14569972455501556,0.2097306102514267,0.953919529914856,130.9046173095703,"tensor(63205.1953, device='cuda:0')"
8500,0.10837352275848389,0.15907640755176544,0.24627342820167542,0.9452072978019714,612.0714111328125,"tensor(189915.3750, device='cuda:0')"
8600,0.09291508048772812,0.15444979071617126,0.21582433581352234,0.958571195602417,143.2445068359375,"tensor(57611.7266, device='cuda:0')"
8700,0.06408838927745819,0.10919781774282455,0.17700010538101196,0.9672297239303589,82.60877990722656,"tensor(56554.0625, device='cuda:0')"
8800,0.07749800384044647,0.13108554482460022,0.1953774094581604,0.9570237994194031,739.5845336914062,"tensor(127029.7578, device='cuda:0')"
8900,0.08294746279716492,0.14361034333705902,0.19966059923171997,0.9609025120735168,147.1554718017578,"tensor(76449.2891, device='cuda:0')"
9000,0.10033018887042999,0.15136933326721191,0.2343488484621048,0.953060507774353,190.5883026123047,"tensor(47982.6758, device='cuda:0')"
9100,0.08270684629678726,0.1314690113067627,0.2080051451921463,0.9617339968681335,311.30596923828125,"tensor(60209.6211, device='cuda:0')"
9200,0.06768326461315155,0.10782337188720703,0.18797938525676727,0.9576950669288635,98.07223510742188,"tensor(35140.4180, device='cuda:0')"
9300,0.08269890397787094,0.14741173386573792,0.19615143537521362,0.9728739261627197,107.53309631347656,"tensor(103880.5234, device='cuda:0')"
9400,0.08681583404541016,0.1368400752544403,0.21392478048801422,0.9560929536819458,76.28071594238281,"tensor(37976.1289, device='cuda:0')"
9500,0.07143901288509369,0.1253993958234787,0.18389993906021118,0.9668625593185425,242.74111938476562,"tensor(21359.3164, device='cuda:0')"
9600,0.06042034924030304,0.11145089566707611,0.16427135467529297,0.9723511338233948,102.9571762084961,"tensor(43430.9102, device='cuda:0')"
9700,0.061081137508153915,0.1137840747833252,0.1641521155834198,0.975927472114563,97.18653869628906,"tensor(66330.6875, device='cuda:0')"
9800,0.039677225053310394,0.08484698832035065,0.1192607507109642,0.9830583930015564,152.9573974609375,"tensor(34964.9570, device='cuda:0')"
9900,0.06302876770496368,0.11000533401966095,0.17328350245952606,0.97245854139328,106.83488464355469,"tensor(19373.2188, device='cuda:0')"
10000,0.09486706554889679,0.1437346339225769,0.2274789661169052,0.9335359334945679,160.26077270507812,"tensor(81083.2656, device='cuda:0')"
10100,0.0919123962521553,0.1394917368888855,0.22375181317329407,0.9535160660743713,124.46127319335938,"tensor(69198.3047, device='cuda:0')"
10200,0.09794779866933823,0.14945873618125916,0.23045644164085388,0.9305604100227356,215.0006103515625,"tensor(149881.1875, device='cuda:0')"
10300,0.04665587842464447,0.1017073541879654,0.127057746052742,0.9837686419487,165.75250244140625,"tensor(78978.4453, device='cuda:0')"
10400,0.05383855104446411,0.09514182060956955,0.1590471714735031,0.9685634970664978,296.1245422363281,"tensor(19292.8926, device='cuda:0')"
10500,0.0827980488538742,0.12993960082530975,0.20932312309741974,0.9531592130661011,124.91950225830078,"tensor(30342.7539, device='cuda:0')"
10600,0.06721898913383484,0.11797019094228745,0.1784038543701172,0.9571877121925354,165.78599548339844,"tensor(180834.5469, device='cuda:0')"
10700,0.06763479113578796,0.12331059575080872,0.17504747211933136,0.9695156216621399,291.0538635253906,"tensor(121108.2656, device='cuda:0')"
10800,0.05850517749786377,0.11421461403369904,0.15569454431533813,0.9768274426460266,124.79847717285156,"tensor(106791.5000, device='cuda:0')"
10900,0.06787781417369843,0.13286744058132172,0.16738452017307281,0.9704638719558716,537.8145141601562,"tensor(196072.2969, device='cuda:0')"
11000,0.07755528390407562,0.13378441333770752,0.19344238936901093,0.949066698551178,188.02389526367188,"tensor(74431.0234, device='cuda:0')"
11100,0.12026537954807281,0.16619130969047546,0.2653450071811676,0.9339231252670288,226.8927764892578,"tensor(219857.0625, device='cuda:0')"
11200,0.06883104145526886,0.11477869749069214,0.18546544015407562,0.9690872430801392,88.80211639404297,"tensor(54849.4375, device='cuda:0')"
11300,0.0643911063671112,0.11324621737003326,0.17440541088581085,0.9709061980247498,55.31766128540039,"tensor(66295.7891, device='cuda:0')"
