Step,Loss,MAE,RMSE,R2,95th_Pct_Error,GradNorm
100,1.002999186515808,0.7207348346710205,0.8870054483413696,-0.002710103988647461,330.82232666015625,"tensor(95186.2656, device='cuda:0')"
200,1.007539987564087,0.7335372567176819,0.8874000310897827,0.04375940561294556,175.77381896972656,"tensor(115399.4219, device='cuda:0')"
300,1.219193458557129,0.8395959138870239,0.983521580696106,0.1059982180595398,179.68870544433594,"tensor(228426.3438, device='cuda:0')"
400,1.1039339303970337,0.7839144468307495,0.9320727586746216,0.2617560029029846,166.33984375,"tensor(187450.9375, device='cuda:0')"
500,0.7220452427864075,0.6159424781799316,0.7329819202423096,0.4016917943954468,257.7385559082031,"tensor(149171.2188, device='cuda:0')"
600,0.7160624861717224,0.6124265789985657,0.7296125888824463,0.5518519878387451,476.6517639160156,"tensor(188683.7656, device='cuda:0')"
700,0.42407429218292236,0.43742239475250244,0.5411539077758789,0.6654630899429321,434.04437255859375,"tensor(114283.6172, device='cuda:0')"
800,0.34937646985054016,0.3937474489212036,0.48088693618774414,0.6965410709381104,511.89520263671875,"tensor(143631.2812, device='cuda:0')"
900,0.41594648361206055,0.4191504120826721,0.538703441619873,0.7613294124603271,124.5858154296875,"tensor(132800.2031, device='cuda:0')"
1000,0.22018632292747498,0.2803415060043335,0.3688954710960388,0.8516409397125244,280.14837646484375,"tensor(146512.0156, device='cuda:0')"
1100,0.19624608755111694,0.2590378522872925,0.34428873658180237,0.8867008686065674,401.5640869140625,"tensor(176117.2500, device='cuda:0')"
1200,0.1913449764251709,0.2641526162624359,0.3348121643066406,0.9118452668190002,150.36965942382812,"tensor(140041.6719, device='cuda:0')"
1300,0.14861437678337097,0.20403429865837097,0.29564180970191956,0.9052959084510803,219.60118103027344,"tensor(196170.9062, device='cuda:0')"
1400,0.15281730890274048,0.21468347311019897,0.2973419725894928,0.9155771732330322,279.2709045410156,"tensor(107257.4844, device='cuda:0')"
1500,0.16909264028072357,0.21463395655155182,0.3235775828361511,0.9095553159713745,145.46640014648438,"tensor(70897.4375, device='cuda:0')"
1600,0.09263025969266891,0.1424437165260315,0.22337667644023895,0.9459709525108337,287.0467529296875,"tensor(40846.7539, device='cuda:0')"
1700,0.10055918991565704,0.15981322526931763,0.2293800711631775,0.9503144025802612,136.6395721435547,"tensor(82632.8125, device='cuda:0')"
1800,0.106569305062294,0.17598389089107513,0.23189251124858856,0.94829922914505,139.32220458984375,"tensor(272110.9688, device='cuda:0')"
1900,0.0887274295091629,0.15397149324417114,0.20624251663684845,0.9334955215454102,123.2232437133789,"tensor(231686.2188, device='cuda:0')"
2000,0.08729106187820435,0.1495310664176941,0.20598965883255005,0.9607101678848267,262.5233154296875,"tensor(173768.8438, device='cuda:0')"
2100,0.07060295343399048,0.1289585530757904,0.17864878475666046,0.9667840003967285,124.02595520019531,"tensor(159745.9219, device='cuda:0')"
2200,0.07428185641765594,0.13267311453819275,0.18568769097328186,0.9718441367149353,88.32609558105469,"tensor(221138.0469, device='cuda:0')"
2300,0.12040449678897858,0.17569169402122498,0.26018646359443665,0.9158101081848145,704.123779296875,"tensor(375073.0625, device='cuda:0')"
2400,0.0758526474237442,0.12494105100631714,0.19588345289230347,0.9555923342704773,184.44482421875,"tensor(202638.2031, device='cuda:0')"
2500,0.06135660409927368,0.11717312037944794,0.1618785560131073,0.9733073711395264,127.69956970214844,"tensor(601868.6875, device='cuda:0')"
2600,0.07964852452278137,0.1282631754875183,0.20290285348892212,0.9601787328720093,122.6370620727539,"tensor(178747.3125, device='cuda:0')"
2700,0.06025365740060806,0.11656985431909561,0.15900534391403198,0.9737511277198792,107.47240447998047,"tensor(237865.6719, device='cuda:0')"
2800,0.0719810277223587,0.12473858892917633,0.1859017312526703,0.9653077721595764,430.07513427734375,"tensor(535070.5000, device='cuda:0')"
2900,0.06452007591724396,0.11204643547534943,0.17580144107341766,0.9687467217445374,116.2415542602539,"tensor(131571.4531, device='cuda:0')"
3000,0.07682396471500397,0.1306254267692566,0.19400085508823395,0.9423047304153442,186.32167053222656,"tensor(170574.4688, device='cuda:0')"
3100,0.06185360997915268,0.12276506423950195,0.158190056681633,0.9761291742324829,69.60672760009766,"tensor(229826.8438, device='cuda:0')"
3200,0.06485502421855927,0.12179058790206909,0.16827906668186188,0.971201479434967,104.07477569580078,"tensor(85528.3828, device='cuda:0')"
3300,0.11393660306930542,0.16872741281986237,0.25163140892982483,0.9356954097747803,152.77175903320312,"tensor(243142.0938, device='cuda:0')"
3400,0.0667540580034256,0.12315253913402557,0.1726507842540741,0.9615470767021179,197.76687622070312,"tensor(180814.5156, device='cuda:0')"
3500,0.061275094747543335,0.12277016788721085,0.1563459038734436,0.9779849648475647,127.79365539550781,"tensor(63675.2070, device='cuda:0')"
3600,0.07575641572475433,0.1261887401342392,0.19467869400978088,0.9601876139640808,168.30076599121094,"tensor(247022.3906, device='cuda:0')"
3700,0.09121549874544144,0.14333690702915192,0.2195778340101242,0.9504199624061584,143.8094024658203,"tensor(303946.6875, device='cuda:0')"
3800,0.0775991901755333,0.14352552592754364,0.1858535259962082,0.9591665863990784,574.8639526367188,"tensor(317159.3438, device='cuda:0')"
3900,0.08482349663972855,0.134601891040802,0.2108149230480194,0.944421648979187,182.37696838378906,"tensor(159389.8906, device='cuda:0')"
4000,0.09522850811481476,0.1714380979537964,0.20927749574184418,0.9574055671691895,270.16595458984375,"tensor(358119., device='cuda:0')"
4100,0.06598372757434845,0.10661828517913818,0.18438611924648285,0.9537317156791687,159.6620330810547,"tensor(98842.7578, device='cuda:0')"
4200,0.07399442791938782,0.12603116035461426,0.19022375345230103,0.966532826423645,94.23363494873047,"tensor(78043.9688, device='cuda:0')"
4300,0.08025825768709183,0.15940645337104797,0.18010085821151733,0.9747317433357239,236.91041564941406,"tensor(349379.8125, device='cuda:0')"
4400,0.09659986197948456,0.14628419280052185,0.2295965999364853,0.9565311074256897,254.52345275878906,"tensor(172688.5156, device='cuda:0')"
4500,0.08234644681215286,0.15037044882774353,0.19296453893184662,0.9681724309921265,69.00403594970703,"tensor(219418.0469, device='cuda:0')"
4600,0.07897630333900452,0.1209372952580452,0.2066279500722885,0.9615094661712646,178.5183868408203,"tensor(174569., device='cuda:0')"
4700,0.08197332918643951,0.13234449923038483,0.20559664070606232,0.9556624293327332,214.04391479492188,"tensor(56335.7773, device='cuda:0')"
4800,0.06577664613723755,0.12179458141326904,0.17099201679229736,0.9731193780899048,103.09880828857422,"tensor(79941.8047, device='cuda:0')"
4900,0.08886747807264328,0.13553881645202637,0.21955826878547668,0.9538674354553223,326.4856262207031,"tensor(257595.2500, device='cuda:0')"
5000,0.07915635406970978,0.14021772146224976,0.19259034097194672,0.9530580639839172,410.4716796875,"tensor(243081.5469, device='cuda:0')"
5100,0.06227337568998337,0.11680528521537781,0.16502057015895844,0.9725431203842163,269.9343566894531,"tensor(100555.0938, device='cuda:0')"
5200,0.0804496631026268,0.15411236882209778,0.1849755346775055,0.9680278301239014,156.1966094970703,"tensor(353090.0938, device='cuda:0')"
5300,0.08336154371500015,0.13363178074359894,0.20801924169063568,0.9434227347373962,158.0525665283203,"tensor(158301.0625, device='cuda:0')"
5400,0.09288567304611206,0.1477508395910263,0.2203642874956131,0.9499531388282776,194.5059356689453,"tensor(168419.5000, device='cuda:0')"
5500,0.07929965853691101,0.137027770280838,0.19542601704597473,0.9694608449935913,80.01869201660156,"tensor(129825.1328, device='cuda:0')"
5600,0.09191553294658661,0.16055099666118622,0.2091655731201172,0.9503248929977417,145.65203857421875,"tensor(236586.7969, device='cuda:0')"
5700,0.12462607026100159,0.1797293722629547,0.2659083604812622,0.932285726070404,163.7130126953125,"tensor(55748.2578, device='cuda:0')"
5800,0.0781526267528534,0.1321292668581009,0.19624945521354675,0.9549471139907837,352.5035095214844,"tensor(230810.9688, device='cuda:0')"
5900,0.07157568633556366,0.1269213706254959,0.18302808701992035,0.9679532051086426,223.93177795410156,"tensor(291146.8125, device='cuda:0')"
6000,0.06415695697069168,0.12585605680942535,0.1624811887741089,0.9747406840324402,108.15312194824219,"tensor(186177.1406, device='cuda:0')"
6100,0.048691436648368835,0.10242220014333725,0.134032741189003,0.9827404618263245,140.40658569335938,"tensor(47088.0234, device='cuda:0')"
6200,0.06810705363750458,0.12360629439353943,0.17613960802555084,0.9604452252388,169.28904724121094,"tensor(166274.9219, device='cuda:0')"
6300,0.08483120799064636,0.1431596279144287,0.20465415716171265,0.9558807611465454,169.91444396972656,"tensor(261982.1094, device='cuda:0')"
6400,0.07803753018379211,0.137125626206398,0.19209331274032593,0.9648135900497437,128.447509765625,"tensor(174925.6094, device='cuda:0')"
