Step,Loss,MAE,RMSE,R2,95th_Pct_Error,GradNorm
100,1.2203354835510254,0.835946261882782,0.9846581220626831,-0.03618812561035156,668.7094116210938,"tensor(108980.2109, device='cuda:0')"
200,1.2652684450149536,0.8687738180160522,1.0023155212402344,-0.11948692798614502,225.7684326171875,"tensor(173740.4531, device='cuda:0')"
300,1.2632160186767578,0.8335978984832764,1.0065468549728394,-0.05489027500152588,138.47579956054688,"tensor(154308.9688, device='cuda:0')"
400,0.9865109920501709,0.7376532554626465,0.8747656941413879,0.0619128942489624,221.29534912109375,"tensor(90732.3750, device='cuda:0')"
500,0.9062949419021606,0.6857446432113647,0.8370015025138855,0.12381207942962646,167.6861572265625,"tensor(72953.7969, device='cuda:0')"
600,1.2645113468170166,0.8426437377929688,1.0058420896530151,0.16128283739089966,152.58262634277344,"tensor(123047.7109, device='cuda:0')"
700,0.9994428157806396,0.7757591009140015,0.8756226897239685,0.25399303436279297,107.35044860839844,"tensor(114447.8359, device='cuda:0')"
800,0.8929169178009033,0.7001168131828308,0.826366662979126,0.3581275939941406,125.25165557861328,"tensor(106968.9844, device='cuda:0')"
900,0.5855234861373901,0.5460041165351868,0.6494014859199524,0.44460636377334595,149.85272216796875,"tensor(159368.0781, device='cuda:0')"
1000,0.4310353994369507,0.43786048889160156,0.5474278330802917,0.6463660001754761,264.5185852050781,"tensor(124928.7188, device='cuda:0')"
1100,0.3330146074295044,0.3727228343486786,0.47031667828559875,0.8036231398582458,222.77626037597656,"tensor(92363.7500, device='cuda:0')"
1200,0.16938269138336182,0.25501829385757446,0.30475762486457825,0.8954505920410156,807.2982788085938,"tensor(98438.8203, device='cuda:0')"
1300,0.10012121498584747,0.17807325720787048,0.2161000669002533,0.9487580060958862,669.7098999023438,"tensor(58923.3047, device='cuda:0')"
1400,0.1517852246761322,0.22144344449043274,0.29215094447135925,0.904806911945343,294.5769958496094,"tensor(24230.5664, device='cuda:0')"
1500,0.11333650350570679,0.18044686317443848,0.24331551790237427,0.9376994967460632,142.11802673339844,"tensor(70344.5859, device='cuda:0')"
1600,0.07008964568376541,0.12668435275554657,0.1791210174560547,0.9755362272262573,59.55491256713867,"tensor(23495.7207, device='cuda:0')"
1700,0.0916178822517395,0.1705077588558197,0.2011605203151703,0.9630681276321411,87.1923599243164,"tensor(47458.8594, device='cuda:0')"
1800,0.11717148125171661,0.191790372133255,0.24420148134231567,0.9274888038635254,165.70965576171875,"tensor(83345.7812, device='cuda:0')"
1900,0.07550100982189178,0.12900230288505554,0.19183409214019775,0.9631378650665283,107.44205474853516,"tensor(28096.8926, device='cuda:0')"
2000,0.0880509540438652,0.14316123723983765,0.21237368881702423,0.9543122053146362,142.7353515625,"tensor(46058.6172, device='cuda:0')"
2100,0.0780666321516037,0.13437014818191528,0.19430798292160034,0.956295371055603,452.2298583984375,"tensor(113030.8906, device='cuda:0')"
2200,0.08301959931850433,0.15125435590744019,0.19401879608631134,0.9626815915107727,152.8478546142578,"tensor(62588.9062, device='cuda:0')"
2300,0.06880920380353928,0.13545677065849304,0.1678456813097,0.9704666137695312,293.9580078125,"tensor(99115.1562, device='cuda:0')"
2400,0.09072509407997131,0.1344950944185257,0.22444723546504974,0.9426906704902649,114.49383544921875,"tensor(92173.4141, device='cuda:0')"
2500,0.08243963122367859,0.12499451637268066,0.21199357509613037,0.955382764339447,157.28941345214844,"tensor(143530.3281, device='cuda:0')"
2600,0.06991178542375565,0.1361730396747589,0.17046956717967987,0.969544529914856,119.647705078125,"tensor(190465.8125, device='cuda:0')"
2700,0.12038173526525497,0.16671346127986908,0.26526910066604614,0.9082136750221252,443.6485900878906,"tensor(129674.9453, device='cuda:0')"
2800,0.08338850736618042,0.150259330868721,0.19573120772838593,0.9640952348709106,235.29505920410156,"tensor(74305.8203, device='cuda:0')"
2900,0.10052456706762314,0.14710816740989685,0.23747023940086365,0.9429754614830017,285.45941162109375,"tensor(113098.1484, device='cuda:0')"
3000,0.08736446499824524,0.13670414686203003,0.21529798209667206,0.9418758749961853,231.17218017578125,"tensor(102050.9375, device='cuda:0')"
3100,0.06533469259738922,0.11628979444503784,0.17449283599853516,0.9640643000602722,244.3424530029297,"tensor(82976.1484, device='cuda:0')"
3200,0.052549026906490326,0.11063694953918457,0.13913282752037048,0.9830754995346069,45.303009033203125,"tensor(116464.8438, device='cuda:0')"
3300,0.08420395851135254,0.14849922060966492,0.19913358986377716,0.9664695262908936,179.06246948242188,"tensor(56101.9492, device='cuda:0')"
3400,0.06544197350740433,0.1193133145570755,0.17218588292598724,0.9708791375160217,181.94461059570312,"tensor(90098.6562, device='cuda:0')"
