Step,Phase,Loss,MAE_norm,MAE_Watts,RMSE,R2,P95_Error_pct,MAPE,MaxErr
100,TRAIN,0.0302434079349041,0.13381034135818481,0.5004959106445312,0.18714703619480133,0.6345651149749756,48.338890075683594,21.746230125427246,2.574425220489502
125,VALID,0.01716863745241426,0.09349145740270615,0.3159412741661072,0.12513457238674164,0.8145508170127869,36.41707229614258,14.256110787391663,1.6586885452270508
200,TRAIN,0.008409139700233936,0.057091109454631805,0.18673372268676758,0.07348507642745972,0.9350300431251526,25.622657775878906,8.50057303905487,0.5939140319824219
250,VALID,0.010933416371699423,0.06603313982486725,0.20842398703098297,0.09353142976760864,0.896393895149231,32.576454162597656,10.086166858673096,1.1336073875427246
300,TRAIN,0.011460392735898495,0.07018451392650604,0.2062453031539917,0.09425435215234756,0.9124138355255127,31.945261001586914,11.493442952632904,0.6980010271072388
375,VALID,0.010322845540940762,0.06469767540693283,0.20655103027820587,0.08836190402507782,0.9075301289558411,31.00027847290039,10.100501030683517,1.159792184829712
400,TRAIN,0.01197526603937149,0.07408064603805542,0.23062697052955627,0.09557406604290009,0.906380832195282,38.18947219848633,12.273232638835907,0.9100589752197266
500,TRAIN,0.008880853652954102,0.05718424171209335,0.1816977560520172,0.07952897995710373,0.9264534711837769,25.98259162902832,8.666938543319702,0.7005188465118408
500,VALID,0.009512922813883051,0.06012362241744995,0.192002072930336,0.08405551314353943,0.9163236618041992,28.96270751953125,9.00629460811615,0.9931396245956421
600,TRAIN,0.008581596426665783,0.056643977761268616,0.18262481689453125,0.07638322561979294,0.9243579506874084,24.265607833862305,8.307480067014694,0.9418978691101074
625,VALID,0.009255084820324555,0.05959128960967064,0.19186510145664215,0.08163334429264069,0.9210766553878784,28.092206954956055,9.001300483942032,0.96628737449646
700,TRAIN,0.007539545651525259,0.05177599936723709,0.16094304621219635,0.06873057037591934,0.9531947374343872,18.737564086914062,8.226542174816132,0.6919958591461182
750,VALID,0.009494476340478286,0.06206494942307472,0.20375663042068481,0.08155874162912369,0.9212208390235901,26.608686447143555,9.50019285082817,0.9102942943572998
800,TRAIN,0.01191491074860096,0.06866233050823212,0.21969416737556458,0.10048559308052063,0.8762352466583252,34.34809875488281,9.625144302845001,0.8590250015258789
875,VALID,0.008613206227892078,0.056861963123083115,0.18379463255405426,0.07702507078647614,0.9297357201576233,26.267871856689453,8.589185774326324,0.9377106428146362
900,TRAIN,0.0075743915513157845,0.05258864909410477,0.1671907901763916,0.06805183738470078,0.9445999264717102,21.917917251586914,7.797897607088089,0.5839428901672363
1000,TRAIN,0.010083071887493134,0.0634346604347229,0.20338866114616394,0.08648242801427841,0.9191586971282959,31.107433319091797,9.84649509191513,0.7600841522216797
1000,VALID,0.008697551980731077,0.05763331800699234,0.18850037455558777,0.07707443088293076,0.9296456575393677,26.155702590942383,8.684887737035751,0.9306187629699707
1100,TRAIN,0.007860341109335423,0.0543401800096035,0.16776826977729797,0.06966093927621841,0.9461937546730042,25.124534606933594,8.714456856250763,0.6048593521118164
