Step,Phase,Loss,MAE_norm,MAE_Watts,RMSE,R2,P95_Error_pct,MAPE,MaxErr,lambda3,lambda4
100,TRAIN,0.22353807091712952,0.17299534380435944,0.656121015548706,0.20731663703918457,0.5981320738792419,50.452362060546875,26.613587141036987,2.2532739639282227,0.3,0.1
125,VALID,0.024993284372612834,0.12037157267332077,0.405332088470459,0.16188843548297882,0.6896141767501831,56.04962921142578,19.02323067188263,2.4178380966186523,0.3,0.1
200,TRAIN,0.13537025451660156,0.0836087092757225,0.26296183466911316,0.10371168702840805,0.864770770072937,28.799270629882812,12.343225628137589,0.8661584854125977,0.3,0.1
250,VALID,0.012657473853323609,0.07213525474071503,0.22454361617565155,0.10504477471113205,0.8693169355392456,36.9965705871582,10.954214632511139,1.2842798233032227,0.3,0.1
300,TRAIN,0.08686906099319458,0.06523862481117249,0.20373167097568512,0.0821227952837944,0.9188086986541748,25.421581268310547,10.7285737991333,0.6560181379318237,0.3,0.1
375,VALID,0.010971308394800872,0.06644964963197708,0.20992091298103333,0.0937528982758522,0.8959026336669922,32.51911926269531,10.118184983730316,1.0510590076446533,0.3,0.1
400,TRAIN,0.06638549268245697,0.09565272927284241,0.2733834385871887,0.1289343684911728,0.8145830631256104,48.816097259521484,17.26505756378174,1.2938051223754883,0.3,0.1
500,TRAIN,0.03735869377851486,0.09904130548238754,0.2960744798183441,0.12472216039896011,0.8095201849937439,40.371429443359375,16.246476769447327,0.9328417778015137,0.3,0.1
500,VALID,0.010070742428069934,0.06323172152042389,0.20071010291576385,0.08739577233791351,0.909541130065918,30.38715362548828,9.599556773900986,1.0440226793289185,0.3,0.1
600,TRAIN,-0.00039558112621307373,0.055607158690690994,0.17880573868751526,0.07438834756612778,0.9436079263687134,26.81596565246582,8.615988492965698,0.6286580562591553,0.3,0.1
625,VALID,0.009674388988059945,0.06249910220503807,0.1986185908317566,0.08354221284389496,0.917342483997345,27.560606002807617,9.592518955469131,1.0023326873779297,0.3,0.1
700,TRAIN,-0.017261110246181488,0.0749557763338089,0.2599731683731079,0.10030750185251236,0.8747364282608032,29.70145034790039,10.213620215654373,0.8679299354553223,0.3,0.1
750,VALID,0.009242270942195319,0.060089338570833206,0.19264738261699677,0.08117887377738953,0.9219529628753662,27.427650451660156,9.011437743902206,1.0149744749069214,0.3,0.1
800,TRAIN,-0.04420904815196991,0.06058712676167488,0.18509745597839355,0.0809030756354332,0.925437867641449,28.904294967651367,9.735424816608429,0.7023429870605469,0.3,0.1
875,VALID,0.009117095396504737,0.060375239700078964,0.1926669180393219,0.07926850765943527,0.9255831241607666,26.322628021240234,9.243866056203842,0.982681393623352,0.3,0.1
900,TRAIN,-0.06354853510856628,0.060993969440460205,0.1865551918745041,0.0754646509885788,0.9291382431983948,25.46364974975586,9.748043864965439,0.48060667514801025,0.3,0.1
1000,TRAIN,-0.08245626091957092,0.0477384477853775,0.14935694634914398,0.06960184127092361,0.9440160989761353,23.1649227142334,7.267225533723831,0.7667124271392822,0.3,0.1
1000,VALID,0.008981529113953002,0.05995684489607811,0.19101130962371826,0.07807876914739609,0.927800178527832,25.982511520385742,9.220975637435913,0.9563409090042114,0.3,0.1
1100,TRAIN,-0.09785263240337372,0.05536839738488197,0.1795283555984497,0.06792453676462173,0.9515277147293091,21.860618591308594,8.517327904701233,0.6201045513153076,0.3,0.1
1125,VALID,0.008941758787841536,0.05842410773038864,0.18956702947616577,0.07952242344617844,0.9251055717468262,25.834924697875977,8.559001982212067,1.0120196342468262,0.3,0.1
1200,TRAIN,-0.10729533433914185,0.05785098299384117,0.2007961869239807,0.07943155616521835,0.9247664213180542,17.70500373840332,8.10190811753273,0.7807838916778564,0.3,0.1
1250,VALID,0.008755941351410002,0.05718233063817024,0.18407763540744781,0.07870536297559738,0.9266366958618164,25.57211685180664,8.39952677488327,1.0294314622879028,0.3,0.1
1300,TRAIN,-0.12057165801525116,0.052258964627981186,0.17522300779819489,0.07035555690526962,0.9368882775306702,18.897146224975586,7.473209500312805,0.666684627532959,0.3,0.1
1375,VALID,0.008612451143562794,0.0579034686088562,0.1849297434091568,0.07592887431383133,0.9317214488983154,24.75404167175293,8.809851855039597,0.9681953191757202,0.3,0.1
1400,TRAIN,-0.12526732683181763,0.06171624734997749,0.1919553279876709,0.0827251523733139,0.9176923632621765,28.765167236328125,9.55733060836792,0.7735950946807861,0.3,0.1
1500,TRAIN,-0.1374356597661972,0.05959097668528557,0.18889686465263367,0.07447409629821777,0.9249680042266846,25.30293846130371,9.725284576416016,0.6164040565490723,0.3,0.1
1500,VALID,0.00848660092742648,0.057259853929281235,0.18297208845615387,0.07516264915466309,0.9330925345420837,24.567768096923828,8.708281069993973,0.9358248710632324,0.3,0.1
1600,TRAIN,-0.1347944438457489,0.07092487066984177,0.2236444652080536,0.08790097385644913,0.9143773913383484,30.011924743652344,11.37295737862587,0.6880664825439453,0.3,0.1
1625,VALID,0.008481743599986658,0.057449862360954285,0.18335194885730743,0.07479515671730042,0.9337452054023743,24.146848678588867,8.782584965229034,0.9402861595153809,0.3,0.1
1700,TRAIN,-0.153619185090065,0.053745660930871964,0.16455236077308655,0.07076645642518997,0.938017725944519,21.26173973083496,8.34125429391861,0.630103588104248,0.3,0.1
1750,VALID,0.008367355287191458,0.05683537572622299,0.18138137459754944,0.07412734627723694,0.9349230527877808,24.47629165649414,8.669650554656982,0.9133522510528564,0.3,0.1
1800,TRAIN,-0.15535227954387665,0.05937397480010986,0.18751803040504456,0.07254202663898468,0.9514130353927612,24.44212532043457,9.679126739501953,0.45483827590942383,0.3,0.1
1875,VALID,0.0083274710632395,0.056777097284793854,0.1810118854045868,0.07364436239004135,0.9357683062553406,24.134841918945312,8.710350096225739,0.9111148118972778,0.3,0.1
1900,TRAIN,-0.16315770149230957,0.053225673735141754,0.17671293020248413,0.07300031185150146,0.9372791647911072,20.803754806518555,7.59333074092865,0.7500433921813965,0.3,0.1
2000,TRAIN,-0.15870290994644165,0.06340255588293076,0.21043477952480316,0.08153190463781357,0.9168952703475952,20.806955337524414,8.860139548778534,0.6836638450622559,0.3,0.1
2000,VALID,0.008916722639696673,0.05854110047221184,0.19127590954303741,0.07915883511304855,0.9257888793945312,24.599794387817383,8.428455144166946,0.9791522026062012,0.3,0.1
2100,TRAIN,-0.13341020047664642,0.085154227912426,0.2918948829174042,0.10042278468608856,0.8640661835670471,23.93251609802246,11.542581766843796,0.8064560890197754,0.3,0.1
2125,VALID,0.008104092397843488,0.055367570370435715,0.1778397262096405,0.07244754582643509,0.9378390312194824,23.103839874267578,8.398186415433884,0.9441268444061279,0.3,0.1
2200,TRAIN,-0.17297372221946716,0.05752066895365715,0.21175995469093323,0.07259994745254517,0.9443516731262207,20.659719467163086,8.014824986457825,1.1788945198059082,0.3,0.1
2250,VALID,0.007930760242743418,0.05457373708486557,0.17510169744491577,0.07119669020175934,0.9399670362472534,23.498788833618164,8.302415162324905,0.886381983757019,0.3,0.1
2300,TRAIN,-0.18197157979011536,0.05221061781048775,0.1709991693496704,0.0680500790476799,0.9368312954902649,17.697782516479492,7.873491942882538,0.8351445198059082,0.3,0.1
2375,VALID,0.008398403399041854,0.05784951150417328,0.18740835785865784,0.07287625223398209,0.9371011853218079,23.38262367248535,8.971421420574188,0.8616421222686768,0.3,0.1
2400,TRAIN,-0.19271688163280487,0.04755327105522156,0.1575164794921875,0.060427844524383545,0.9556987881660461,17.91575050354004,7.182633876800537,0.8244247436523438,0.3,0.1
2500,TRAIN,-0.16757208108901978,0.06373370438814163,0.19357703626155853,0.08047457039356232,0.9285531640052795,29.343847274780273,10.555177927017212,0.5820313692092896,0.3,0.1
2500,VALID,0.007928545324830338,0.055212002247571945,0.17683632671833038,0.07021109014749527,0.9416176080703735,23.389951705932617,8.586764335632324,0.8460226058959961,0.3,0.1
2600,TRAIN,-0.14955036342144012,0.07832056283950806,0.2483712136745453,0.09130937606096268,0.8959224820137024,27.714269638061523,12.895473837852478,0.6212542057037354,0.3,0.1
2625,VALID,0.007804496446624398,0.054358068853616714,0.17569486796855927,0.06946509331464767,0.9428516626358032,22.52764320373535,8.384652435779572,0.8250256776809692,0.3,0.1
2700,TRAIN,-0.19026760756969452,0.05178837105631828,0.16541069746017456,0.06581269204616547,0.9399588704109192,18.222362518310547,7.83662274479866,0.5508253574371338,0.3,0.1
2750,VALID,0.007487976035918109,0.05236965790390968,0.17022523283958435,0.0677909180521965,0.9455731511116028,22.235942840576172,7.942678779363632,0.9314980506896973,0.3,0.1
2800,TRAIN,-0.17966490983963013,0.05743339657783508,0.17005480825901031,0.07481972873210907,0.9210022687911987,23.460128784179688,9.20928567647934,0.46446478366851807,0.3,0.1
2875,VALID,0.008109919348498806,0.05653853714466095,0.18219946324825287,0.07069440931081772,0.9408110976219177,24.138845443725586,8.956333994865417,0.7613496780395508,0.3,0.1
2900,TRAIN,-0.17568401992321014,0.05587165057659149,0.17906953394412994,0.07664618641138077,0.9265404939651489,22.213998794555664,7.949522137641907,0.6859667301177979,0.3,0.1
3000,TRAIN,-0.1949804723262787,0.05076642334461212,0.16816267371177673,0.06396438181400299,0.9583534598350525,17.567073822021484,7.663564383983612,0.6075479984283447,0.3,0.1
3000,VALID,0.007938930022646673,0.0547165647149086,0.18275485932826996,0.07116742432117462,0.9400163888931274,21.9205265045166,7.9514287412166595,0.9652237892150879,0.3,0.1
3100,TRAIN,-0.18501421809196472,0.05623219534754753,0.1806829571723938,0.07139815390110016,0.9357544183731079,20.55500030517578,8.864284306764603,0.5881490707397461,0.3,0.1
3125,VALID,0.007455884711816907,0.05219724029302597,0.1722293645143509,0.06739861518144608,0.9462012648582458,21.674213409423828,7.949778437614441,0.8199588060379028,0.3,0.1
3200,TRAIN,-0.18372905254364014,0.055871061980724335,0.19433875381946564,0.07169817388057709,0.932256281375885,25.784347534179688,8.06162804365158,0.6250483989715576,0.3,0.1
3250,VALID,0.007142561284126714,0.05026431754231453,0.16530562937259674,0.06561781466007233,0.9490066170692444,21.21343421936035,7.581113278865814,0.8052124977111816,0.3,0.1
3300,TRAIN,-0.1896810680627823,0.054741065949201584,0.1770937442779541,0.06880845874547958,0.9514744877815247,23.248544692993164,8.903615176677704,0.6185508966445923,0.3,0.1
3375,VALID,0.007645153877092525,0.05367914214730263,0.17670591175556183,0.06797893345355988,0.945270836353302,22.170656204223633,8.410526812076569,0.7411184310913086,0.3,0.1
3400,TRAIN,-0.19653749465942383,0.047328244894742966,0.16408348083496094,0.06467703729867935,0.9540236592292786,20.73298454284668,6.680569797754288,0.5650796890258789,0.3,0.1
3500,TRAIN,-0.18028512597084045,0.0572819858789444,0.17848217487335205,0.07501759380102158,0.9358268976211548,28.659231185913086,9.250791370868683,0.4737752676010132,0.3,0.1
3500,VALID,0.006831323873484507,0.0487491600215435,0.15937061607837677,0.0632762759923935,0.9525810480117798,20.680906295776367,7.452043145895004,0.7783322334289551,0.3,0.1
3600,TRAIN,-0.17889723181724548,0.056746117770671844,0.17901930212974548,0.07614382356405258,0.9277434349060059,23.724966049194336,8.95446240901947,0.766467809677124,0.3,0.1
3625,VALID,0.006871515666716732,0.048966020345687866,0.16174064576625824,0.06363288313150406,0.9520450234413147,20.438371658325195,7.342035323381424,0.8654298782348633,0.3,0.1
3700,TRAIN,-0.17032186686992645,0.06238570064306259,0.20724058151245117,0.08024992793798447,0.9145861864089966,24.72591209411621,8.740650862455368,0.6194822788238525,0.3,0.1
