Step,Phase,Loss,MAE_norm,MAE_Watts,RMSE,R2,P95_Error_pct,MAPE,MaxErr
100,TRAIN,0.018600773066282272,0.09565000236034393,0.2986055016517639,0.13446339964866638,0.7793733477592468,34.42644500732422,13.912715017795563,1.2841248512268066
125,VALID,0.014505616971291602,0.08165144175291061,0.2642398774623871,0.11320526897907257,0.848223865032196,36.43296813964844,12.577913701534271,1.4603304862976074
200,TRAIN,0.010414231568574905,0.06315931677818298,0.19542711973190308,0.09053508192300797,0.9035618901252747,31.54596519470215,9.497162699699402,0.8316771984100342
250,VALID,0.012232166831381619,0.07270409911870956,0.23519086837768555,0.10016467422246933,0.8811773061752319,34.15809631347656,11.033134907484055,1.202000379562378
300,TRAIN,0.011885277926921844,0.07282751798629761,0.2330065667629242,0.09594295918941498,0.9002243280410767,31.834274291992188,11.931734532117844,1.1923373937606812
375,VALID,0.010537012480199337,0.06498870998620987,0.20740462839603424,0.09025789052248001,0.9035192728042603,30.814193725585938,9.865020215511322,1.1377352476119995
400,TRAIN,0.00792149268090725,0.052561722695827484,0.16187426447868347,0.07301124185323715,0.9301201701164246,23.55353546142578,8.172863721847534,0.6283197402954102
500,TRAIN,0.012845735996961594,0.07440122961997986,0.22820855677127838,0.10397703945636749,0.8845802545547485,32.805389404296875,10.703035444021225,0.7343254089355469
500,VALID,0.010439826073707081,0.06482625007629395,0.20912021398544312,0.08917876332998276,0.9058125019073486,30.095998764038086,9.62107926607132,1.0732640027999878
600,TRAIN,0.006562397349625826,0.047047484666109085,0.1606404185295105,0.06095323711633682,0.9653928875923157,18.948123931884766,7.127640396356583,0.7062244415283203
625,VALID,0.009505794500000775,0.06183398514986038,0.19925957918167114,0.08218991756439209,0.9199967980384827,27.345312118530273,9.530221670866013,0.9673991203308105
700,TRAIN,0.006614590995013714,0.047876015305519104,0.15251031517982483,0.06044815480709076,0.9621716737747192,17.082897186279297,7.470992207527161,0.7250566482543945
750,VALID,0.009077763752429746,0.05968071520328522,0.19272534549236298,0.07950550317764282,0.925137460231781,26.383544921875,9.098877757787704,0.9264014959335327
800,TRAIN,0.008528092876076698,0.055637385696172714,0.16517959535121918,0.07699809968471527,0.9298402667045593,24.301136016845703,8.790051937103271,0.7373048067092896
875,VALID,0.008737050273339264,0.05803629010915756,0.18683308362960815,0.07727111130952835,0.9292861223220825,25.526073455810547,8.869615942239761,0.9374325275421143
