Step,Phase,Loss,MAE_norm,MAE_Watts,RMSE,R2,P95_Error_pct,MAPE,MaxErr
100,TRAIN,0.016952017322182655,0.09349168837070465,0.31507885456085205,0.12331137806177139,0.801467776298523,36.298362731933594,14.44389522075653,1.3790009021759033
125,VALID,0.01745064435817767,0.0927446037530899,0.3007931113243103,0.1266431212425232,0.8140486478805542,37.46743392944336,14.008121192455292,1.6614865064620972
200,TRAIN,0.011572224088013172,0.06858302652835846,0.21137899160385132,0.09709707647562027,0.8797200322151184,35.00589370727539,10.963501036167145,0.7723695039749146
250,VALID,0.011501489439979196,0.06748028099536896,0.20864419639110565,0.09763869643211365,0.8894700407981873,34.824405670166016,10.560757666826248,1.2283400297164917
300,TRAIN,0.012824203819036484,0.07802633941173553,0.23900391161441803,0.10021545737981796,0.8930352926254272,35.435699462890625,12.800520658493042,0.6819934844970703
375,VALID,0.01021711845532991,0.062193430960178375,0.19409602880477905,0.08960416913032532,0.9069122076034546,31.92959976196289,9.500032663345337,1.142014741897583
400,TRAIN,0.014391741715371609,0.0839758813381195,0.2530219554901123,0.10949112474918365,0.8596864938735962,40.014102935791016,13.840806484222412,1.0120718479156494
500,TRAIN,0.009724466130137444,0.05985383316874504,0.183071106672287,0.0864763930439949,0.9081045389175415,27.860370635986328,9.08610224723816,0.8102450370788574
500,VALID,0.009543224819935858,0.05991144850850105,0.18838800489902496,0.08458506315946579,0.9170486330986023,30.44881248474121,9.18031856417656,1.0509754419326782
600,TRAIN,0.006785431411117315,0.04518572613596916,0.14848510921001434,0.06733288615942001,0.9540071487426758,25.1957950592041,6.716801226139069,0.7482390403747559
625,VALID,0.009151203717919998,0.058428432792425156,0.18496577441692352,0.08159366250038147,0.9228121638298035,29.0041561126709,8.893854916095734,1.0002484321594238
700,TRAIN,0.012110047042369843,0.07403182983398438,0.2217641919851303,0.0970243588089943,0.8725965023040771,31.67180633544922,11.268747597932816,0.696408748626709
750,VALID,0.009074627116206102,0.05735984444618225,0.1827731430530548,0.08161007612943649,0.9227811098098755,27.315231323242188,8.456902205944061,1.039093255996704
800,TRAIN,0.008717497810721397,0.05575487017631531,0.18252365291118622,0.0792718231678009,0.9335566759109497,23.418859481811523,8.111677318811417,0.6800682544708252
875,VALID,0.008445727318758145,0.05498804152011871,0.1753004789352417,0.07701363414525986,0.9312343597412109,26.919340133666992,8.277877420186996,0.9989542961120605
