Step,Loss,MAE,RMSE,R2,95th_Pct_Error,GradNorm
100,1.4395222663879395,0.9069722890853882,1.080476999282837,-0.05357635021209717,145.78909301757812,"tensor(100573.5156, device='cuda:0')"
200,1.2055246829986572,0.8160295486450195,0.9801610708236694,-0.046466708183288574,130.28469848632812,"tensor(97399.7188, device='cuda:0')"
300,1.3723065853118896,0.8919477462768555,1.0510576963424683,-0.0070209503173828125,111.55477142333984,"tensor(99218.0156, device='cuda:0')"
400,1.156246304512024,0.8304806351661682,0.952419102191925,-0.0019682645797729492,104.60942077636719,"tensor(87881.1797, device='cuda:0')"
500,1.3356201648712158,0.8883454203605652,1.0339808464050293,0.04221409559249878,104.32406616210938,"tensor(90834.2109, device='cuda:0')"
600,1.2341930866241455,0.838262140750885,0.9913195371627808,0.002988576889038086,103.8568115234375,"tensor(134070.6875, device='cuda:0')"
700,1.014208197593689,0.726559042930603,0.8923230767250061,0.11576902866363525,112.519775390625,"tensor(72352.8125, device='cuda:0')"
800,0.7860583662986755,0.6454976201057434,0.7696811556816101,0.10683202743530273,111.07202911376953,"tensor(99733.1250, device='cuda:0')"
900,0.9563164114952087,0.7329496741294861,0.8581558465957642,0.21547037363052368,161.2425994873047,"tensor(83256.8125, device='cuda:0')"
1000,0.8496882915496826,0.6982966661453247,0.8001245260238647,0.25724631547927856,112.47540283203125,"tensor(121376.2344, device='cuda:0')"
1100,0.7346609830856323,0.6175906658172607,0.7412042617797852,0.3868563175201416,350.6419372558594,"tensor(101290.2344, device='cuda:0')"
1200,0.7562022805213928,0.63840252161026,0.7514529228210449,0.5028663873672485,233.28567504882812,"tensor(124139.8594, device='cuda:0')"
1300,0.46008819341659546,0.4662056565284729,0.565885603427887,0.6558746695518494,223.2042236328125,"tensor(101020.8047, device='cuda:0')"
1400,0.24187466502189636,0.30670708417892456,0.3871208429336548,0.8210042715072632,289.38446044921875,"tensor(81563.3125, device='cuda:0')"
1500,0.15156683325767517,0.2075871378183365,0.29881545901298523,0.9160659313201904,135.91720581054688,"tensor(44980.7734, device='cuda:0')"
1600,0.12256179004907608,0.19543686509132385,0.25284525752067566,0.9433329701423645,118.95404815673828,"tensor(49982.0977, device='cuda:0')"
1700,0.1224822849035263,0.18767057359218597,0.2572568953037262,0.9072808027267456,246.7654571533203,"tensor(19351.4629, device='cuda:0')"
1800,0.1342955082654953,0.18487605452537537,0.2807716131210327,0.9200848340988159,172.1782684326172,"tensor(63746.9766, device='cuda:0')"
1900,0.0673750713467598,0.1284940540790558,0.16978473961353302,0.9593011140823364,327.80108642578125,"tensor(14364.4531, device='cuda:0')"
2000,0.09091648459434509,0.1522643268108368,0.2126903533935547,0.9577857255935669,214.35494995117188,"tensor(55649.3789, device='cuda:0')"
2100,0.14350135624408722,0.2042613923549652,0.2867453992366791,0.931792140007019,799.6715698242188,"tensor(156762.6562, device='cuda:0')"
2200,0.08464452624320984,0.14005815982818604,0.20646324753761292,0.9547545909881592,185.96163940429688,"tensor(77600.0703, device='cuda:0')"
2300,0.07580745965242386,0.1397092044353485,0.18410511314868927,0.9760159850120544,62.730926513671875,"tensor(96151.6797, device='cuda:0')"
