Step,Phase,Loss,MAE_norm,MAE_Watts,RMSE,R2,P95_Error_pct,MAPE,MaxErr
100,TRAIN,0.06596969068050385,0.23564980924129486,0.7555705308914185,0.2926364839076996,-0.005545258522033691,70.91169738769531,34.4071626663208,2.3350179195404053
125,VALID,0.029347994190175086,0.13480359315872192,0.45814773440361023,0.1788012534379959,0.621373176574707,62.77595901489258,21.17134928703308,2.6572675704956055
200,TRAIN,0.011436540633440018,0.07044404745101929,0.21623367071151733,0.09372444450855255,0.910126805305481,28.749418258666992,11.160792410373688,0.9215211868286133
250,VALID,0.013419752678601071,0.07788987457752228,0.2496097981929779,0.10667566955089569,0.8652275800704956,35.31341552734375,11.90577745437622,1.2389540672302246
300,TRAIN,0.010996407829225063,0.06675508618354797,0.20888662338256836,0.09296127408742905,0.9032279849052429,30.92806053161621,9.844756126403809,0.7207837104797363
375,VALID,0.011498098552692682,0.06872241199016571,0.21661745011806488,0.09647565335035324,0.8897684812545776,32.16645431518555,10.355225950479507,1.1957347393035889
400,TRAIN,0.014562910422682762,0.08105054497718811,0.24243465065956116,0.11364731937646866,0.8091316223144531,34.296958923339844,12.539507448673248,1.0951133966445923
500,TRAIN,0.013634531758725643,0.07986433804035187,0.22984185814857483,0.10628356039524078,0.845430850982666,35.33499526977539,13.152900338172913,1.0134286880493164
500,VALID,0.01062106285826303,0.06606882065534592,0.21103914082050323,0.09014188498258591,0.9037671089172363,29.813024520874023,10.090958327054977,1.0973930358886719
600,TRAIN,0.01218557357788086,0.07122142612934113,0.23676848411560059,0.10063230246305466,0.8870828151702881,27.78800392150879,10.026463866233826,1.021150827407837
625,VALID,0.00987735897069797,0.06260844320058823,0.1999906301498413,0.0855829268693924,0.913254976272583,28.41879653930664,9.50411781668663,1.0211102962493896
700,TRAIN,0.009640329517424107,0.062027640640735626,0.20036140084266663,0.08291640877723694,0.9112908244132996,25.102210998535156,9.255746006965637,0.653475284576416
750,VALID,0.010037784435553476,0.06482956558465958,0.21109901368618011,0.08486251533031464,0.914709210395813,27.67281150817871,9.957722574472427,0.9404733180999756
800,TRAIN,0.00968958344310522,0.06204474717378616,0.2072242945432663,0.08348783105611801,0.9250659942626953,31.46858787536621,9.462076425552368,0.7002973556518555
875,VALID,0.009291580601711757,0.06024368107318878,0.19415296614170074,0.08140385895967484,0.9215197563171387,27.4896183013916,9.087619185447693,0.9761415719985962
900,TRAIN,0.007986435666680336,0.05483945459127426,0.17615364491939545,0.07074589282274246,0.9387717247009277,21.382680892944336,8.455818891525269,0.6558918952941895
1000,TRAIN,0.007721062749624252,0.05242687463760376,0.17821863293647766,0.07040418684482574,0.9433510899543762,19.96755599975586,7.744831591844559,0.7275257110595703
1000,VALID,0.008746783438255079,0.0576007105410099,0.18547077476978302,0.07785237580537796,0.9282182455062866,26.17559814453125,8.668764680624008,0.9451906681060791
1100,TRAIN,0.008098145946860313,0.055567529052495956,0.18133774399757385,0.0712936520576477,0.9392116069793701,21.03253173828125,8.465845882892609,0.5548280477523804
1125,VALID,0.008565759038901888,0.056873828172683716,0.183820903301239,0.07635166496038437,0.9309589862823486,25.726146697998047,8.583758771419525,0.896418571472168
1200,TRAIN,0.011878411285579205,0.069993756711483,0.22227735817432404,0.09878294914960861,0.8633502721786499,29.52690887451172,9.72077026963234,0.8732004165649414
1250,VALID,0.00839914966491051,0.05594683811068535,0.1811845749616623,0.07543879747390747,0.9326000213623047,25.552223205566406,8.349023759365082,0.8963098526000977
1300,TRAIN,0.009775500744581223,0.06272664666175842,0.19818174839019775,0.08369988948106766,0.9226006865501404,25.026378631591797,9.310193359851837,0.8028407096862793
1375,VALID,0.008215614245273173,0.055541764944791794,0.1800919473171234,0.07356922328472137,0.9358993172645569,24.259201049804688,8.440631628036499,0.8582884073257446
1400,TRAIN,0.009650866501033306,0.06159202381968498,0.20018422603607178,0.08356630057096481,0.9138340353965759,29.857511520385742,9.203919768333435,0.7218029499053955
1500,TRAIN,0.007858295924961567,0.05400529503822327,0.1743510365486145,0.07011085748672485,0.9451558589935303,20.003129959106445,7.8568629920482635,0.6073043346405029
1500,VALID,0.008444949562544934,0.057271283119916916,0.18899405002593994,0.07427370548248291,0.9346657991409302,23.915803909301758,8.720755577087402,0.8376493453979492
1600,TRAIN,0.007944625802338123,0.055483460426330566,0.17536643147468567,0.06922831386327744,0.9444434642791748,22.207592010498047,8.610822260379791,0.5701212882995605
1625,VALID,0.007907112114480697,0.05354013293981552,0.17442449927330017,0.07194139063358307,0.9387046098709106,23.737943649291992,7.985979318618774,0.8949389457702637
1700,TRAIN,0.010478347539901733,0.0658256933093071,0.21409599483013153,0.08826979249715805,0.8931595683097839,26.23788833618164,9.198568016290665,0.7923107147216797
1750,VALID,0.007825963635696098,0.05306990444660187,0.17261791229248047,0.07143044471740723,0.9395721554756165,23.60683822631836,7.884709537029266,0.8816624879837036
1800,TRAIN,0.00758350407704711,0.051472507417201996,0.16934362053871155,0.06980334222316742,0.9484306573867798,20.75564193725586,7.460202276706696,0.6774172782897949
1875,VALID,0.008237365531385876,0.0565287284553051,0.18870988488197327,0.07236656546592712,0.9379779696464539,22.800010681152344,8.616206794977188,0.777601957321167
