Step,Phase,Loss,MAE_norm,MAE_Watts,RMSE,R2,P95_Error_pct,MAPE,MaxErr,lambda3,lambda4
100,TRAIN,0.12157739698886871,0.19214922189712524,0.6993436813354492,0.2400728017091751,0.3246157169342041,55.91716384887695,27.8181254863739,2.414647102355957,0.1,0.2
125,VALID,0.027373616059776396,0.1291860044002533,0.4412284195423126,0.1709039956331253,0.6540808081626892,55.41435623168945,20.161744952201843,2.3867721557617188,0.1,0.2
200,TRAIN,0.030050180852413177,0.08291681110858917,0.26044097542762756,0.10559805482625961,0.8767434358596802,36.58110427856445,12.563654780387878,0.8161532878875732,0.1,0.2
250,VALID,0.01352976166526787,0.07657601684331894,0.24008478224277496,0.10902375727891922,0.8592292070388794,36.70893096923828,11.839597672224045,1.429725170135498,0.1,0.2
300,TRAIN,-0.014440558850765228,0.07807114720344543,0.25304582715034485,0.114360012114048,0.8223586082458496,32.513187408447266,10.864683985710144,0.9888255596160889,0.1,0.2
375,VALID,0.012269330152776092,0.07141590863466263,0.2244538813829422,0.10172075778245926,0.8774567246437073,34.83993911743164,10.919368267059326,1.2696598768234253,0.1,0.2
400,TRAIN,-0.0657799243927002,0.06280799210071564,0.19892928004264832,0.09403988718986511,0.8642018437385559,26.924488067626953,9.444662183523178,1.0603196620941162,0.1,0.2
500,TRAIN,-0.10968273878097534,0.06994123756885529,0.21765854954719543,0.09471475332975388,0.879734456539154,29.626035690307617,11.525046825408936,1.2859926223754883,0.1,0.2
500,VALID,0.011589856614591554,0.068873830139637,0.21748755872249603,0.09742981940507889,0.8875772953033447,33.38918685913086,10.478072613477707,1.1543030738830566,0.1,0.2
600,TRAIN,-0.14997167885303497,0.06670209765434265,0.20263797044754028,0.09306294471025467,0.88780677318573,28.893993377685547,11.23676747083664,1.1386134624481201,0.1,0.2
625,VALID,0.011144435498863459,0.06766372174024582,0.21557402610778809,0.0940714031457901,0.8951941728591919,32.27478790283203,10.305925458669662,1.067552089691162,0.1,0.2
700,TRAIN,-0.18915699422359467,0.05584220215678215,0.18263158202171326,0.07809913158416748,0.925554633140564,25.51592445373535,8.482252806425095,0.9113348722457886,0.1,0.2
750,VALID,0.011100720264948905,0.06902420520782471,0.22154636681079865,0.09225510060787201,0.8992022275924683,30.780195236206055,10.736450552940369,1.0269395112991333,0.1,0.2
800,TRAIN,-0.21585489809513092,0.06784823536872864,0.21540582180023193,0.09193883091211319,0.9178034067153931,32.569969177246094,10.321743786334991,0.7508468627929688,0.1,0.2
875,VALID,0.01011331650079228,0.06374910473823547,0.2017298936843872,0.08715483546257019,0.9100391864776611,29.32807731628418,9.805231541395187,0.9696100950241089,0.1,0.2
900,TRAIN,-0.25055086612701416,0.05701514706015587,0.1807224154472351,0.08117523044347763,0.9229761958122253,20.95059585571289,8.344221115112305,0.859602689743042,0.1,0.2
1000,TRAIN,-0.2877673804759979,0.04091227054595947,0.13423952460289001,0.055639080703258514,0.9688782095909119,17.392122268676758,6.233008578419685,0.6245348453521729,0.1,0.2
1000,VALID,0.009698000547359698,0.061590880155563354,0.19541119039058685,0.08475310355424881,0.9149290323257446,29.04865837097168,9.33367908000946,0.9641097784042358,0.1,0.2
1100,TRAIN,-0.2881905138492584,0.06690989434719086,0.20514315366744995,0.08514207601547241,0.9209925532341003,29.202831268310547,10.768875479698181,0.5948963165283203,0.1,0.2
1125,VALID,0.009825005108723417,0.0634981244802475,0.20363420248031616,0.08403143286705017,0.9163715839385986,27.687488555908203,9.779612720012665,0.9533398151397705,0.1,0.2
1200,TRAIN,-0.31550362706184387,0.05517145246267319,0.1757151037454605,0.07385163009166718,0.9402281641960144,33.047515869140625,9.059368073940277,0.6772646903991699,0.1,0.2
1250,VALID,0.009171274985419586,0.059236299246549606,0.18907108902931213,0.08129611611366272,0.9217274188995361,27.486530303955078,8.849912881851196,0.9682472944259644,0.1,0.2
1300,TRAIN,-0.32987964153289795,0.05624240264296532,0.16926071047782898,0.07578063756227493,0.9267905950546265,27.400522232055664,8.826404809951782,0.5986106395721436,0.1,0.2
1375,VALID,0.008976751880254596,0.0592011958360672,0.18922144174575806,0.07903356850147247,0.926023542881012,26.26580238342285,9.018442779779434,0.8948765993118286,0.1,0.2
1400,TRAIN,-0.351342111825943,0.05225306749343872,0.16249147057533264,0.06712386757135391,0.9474239349365234,19.64011001586914,8.319967985153198,0.48727524280548096,0.1,0.2
1500,TRAIN,-0.3701258599758148,0.04469313472509384,0.1454966813325882,0.05972106754779816,0.9632381200790405,21.187484741210938,6.548198312520981,0.6282131671905518,0.1,0.2
1500,VALID,0.009244372355169617,0.061572618782520294,0.19923029839992523,0.07922307401895523,0.9256683588027954,25.18450164794922,9.49636846780777,0.9085899591445923,0.1,0.2
1600,TRAIN,-0.31404244899749756,0.08510564267635345,0.25588560104370117,0.09946518391370773,0.8831863403320312,35.913047790527344,14.518848061561584,0.6479723453521729,0.1,0.2
1625,VALID,0.009562293911585584,0.0639507919549942,0.20692914724349976,0.0802694708108902,0.9236918091773987,25.406009674072266,10.036546736955643,0.8435885906219482,0.1,0.2
1700,TRAIN,-0.3365718722343445,0.06362896412611008,0.21219724416732788,0.09175460785627365,0.9061441421508789,31.719030380249023,9.072446823120117,0.8074290752410889,0.1,0.2
1750,VALID,0.008354187069926411,0.05602273344993591,0.181099072098732,0.07496874779462814,0.9334373474121094,24.786415100097656,8.397775143384933,0.9215152263641357,0.1,0.2
1800,TRAIN,-0.36679571866989136,0.06608640402555466,0.2043086141347885,0.07814604789018631,0.935802698135376,24.493608474731445,10.62091663479805,0.5330108404159546,0.1,0.2
1875,VALID,0.008955699056969024,0.060973841696977615,0.1970745027065277,0.07637424021959305,0.9309181571006775,24.64385414123535,9.610625356435776,0.8097406625747681,0.1,0.2
1900,TRAIN,-0.2979119122028351,0.08636172115802765,0.29321998357772827,0.10396257042884827,0.8739685416221619,27.728378295898438,11.883608996868134,0.934868574142456,0.1,0.2
2000,TRAIN,-0.36976441740989685,0.0617414154112339,0.19977468252182007,0.07934605330228806,0.9402928352355957,25.282583236694336,9.517329931259155,0.7463164329528809,0.1,0.2
2000,VALID,0.008414268100750633,0.05677837133407593,0.18770171701908112,0.07475777715444565,0.9338114261627197,24.044809341430664,8.351948857307434,1.0165166854858398,0.1,0.2
